STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
MAHARASHTRA,AURANGABAD RURAL,2007,57,19,2,14,0,14,15,7,8,9,6,45,165,376,55,321,237,9,37,2,46,743,39,71,14,256,0,269,601,3032
MAHARASHTRA,BEED,2007,69,50,0,23,0,23,48,37,11,34,7,88,303,645,164,481,484,24,43,1,82,997,18,91,6,353,0,259,841,4466
MAHARASHTRA,BHANDARA,2007,30,10,3,19,0,19,7,4,3,3,0,18,177,547,80,467,94,16,23,1,37,362,2,55,27,68,0,146,909,2554
MAHARASHTRA,BULDHANA,2007,56,41,3,39,0,39,22,20,2,17,4,28,220,633,100,533,210,14,39,0,57,730,12,124,31,256,0,180,1064,3780
MAHARASHTRA,CHANDRAPUR,2007,59,23,4,35,0,35,25,19,6,7,1,34,383,815,153,662,129,31,70,3,70,663,5,115,109,169,0,258,1140,4148
MAHARASHTRA,DHULE,2007,49,23,1,15,0,15,5,5,0,13,3,24,124,397,92,305,170,21,84,2,8,421,10,37,14,223,0,229,808,2681
MAHARASHTRA,GADCHIROLI,2007,53,47,5,11,0,11,8,7,1,6,0,7,98,162,15,147,39,8,9,0,27,200,3,31,7,44,0,77,440,1282
MAHARASHTRA,GONDIA,2007,34,14,1,32,0,32,13,13,0,9,1,22,188,314,40,274,58,6,31,2,30,330,3,71,32,51,0,88,607,1937
MAHARASHTRA,HINGOLI,2007,29,16,0,9,0,9,8,7,1,6,2,24,81,167,35,132,121,6,30,0,18,449,3,45,6,98,0,83,396,1597
MAHARASHTRA,JALGAON,2007,94,38,1,52,0,52,27,27,0,20,3,49,211,667,138,529,264,60,255,0,16,671,20,75,19,420,0,338,1299,4599
MAHARASHTRA,JALNA,2007,52,22,1,17,0,17,17,10,7,7,6,36,152,361,75,286,184,8,85,2,26,491,31,43,5,266,0,152,620,2584
MAHARASHTRA,KOLHAPUR,2007,65,47,1,30,0,30,16,8,8,7,5,35,242,766,268,498,231,104,231,4,11,583,16,51,24,125,0,349,1046,3989
MAHARASHTRA,LATUR,2007,73,37,0,17,0,17,26,26,0,10,1,53,249,452,134,318,191,16,64,2,44,971,66,73,0,107,0,210,1175,3837
MAHARASHTRA,MUMBAI COMMR.,2007,230,116,2,174,0,174,179,120,59,31,42,265,2886,11670,3621,8049,260,470,1735,113,13,3781,17,365,112,380,0,778,6862,30481
MAHARASHTRA,MUMBAI RLY.,2007,4,5,1,1,0,1,1,0,1,3,0,39,3,1721,2,1719,6,5,22,2,0,41,0,5,0,0,0,2,105,1966
MAHARASHTRA,NAGPUR COMMR.,2007,73,60,5,50,0,50,66,50,16,27,59,357,1141,2354,899,1455,242,73,309,13,20,996,7,96,51,251,0,280,3261,9791
MAHARASHTRA,NAGPUR RLY.,2007,4,1,0,0,0,0,2,2,0,5,0,22,0,878,17,861,5,4,1,5,0,29,0,8,1,0,0,3,63,1031
MAHARASHTRA,NAGPUR RURAL,2007,71,24,1,39,0,39,24,22,2,5,11,47,232,843,82,761,117,28,66,2,43,651,7,92,41,60,0,422,1610,4436
MAHARASHTRA,NANDED,2007,83,82,6,33,0,33,40,29,11,18,6,54,317,514,128,386,307,26,121,4,54,1137,19,83,7,213,0,198,1332,4654
MAHARASHTRA,NANDURBAR,2007,32,19,1,14,0,14,3,0,3,8,3,13,55,213,41,172,90,14,39,1,7,294,3,24,2,94,0,117,533,1579
MAHARASHTRA,NASIK COMMR.,2007,33,26,1,7,0,7,21,17,4,5,1,50,460,1018,452,566,153,21,127,13,12,224,1,34,11,127,0,270,500,3115
MAHARASHTRA,NASIK RURAL,2007,80,56,3,44,0,44,29,16,13,27,10,35,226,559,134,425,406,60,86,4,13,839,8,91,53,326,0,580,1364,4899
MAHARASHTRA,NAVI MUMBAI,2007,45,22,1,17,0,17,16,4,12,35,28,118,452,1704,806,898,187,66,169,8,12,460,5,32,7,53,0,440,828,4705
MAHARASHTRA,OSMANABAD,2007,44,24,2,29,0,29,23,18,5,27,2,43,209,447,78,369,178,21,125,1,46,611,2,84,7,172,0,229,880,3206
MAHARASHTRA,PARBHANI,2007,47,39,3,22,0,22,14,9,5,26,1,53,181,290,75,215,114,14,57,2,30,1151,8,54,6,183,0,126,322,2743
MAHARASHTRA,PUNE COMMR.,2007,126,126,8,66,0,66,122,93,29,37,52,232,1369,4653,2492,2161,457,74,517,12,18,1274,6,79,77,250,0,537,2726,12818
MAHARASHTRA,PUNE RLY.,2007,6,0,0,0,0,0,1,0,1,4,1,7,0,316,0,316,5,2,2,1,0,11,0,0,0,0,0,0,36,392
MAHARASHTRA,PUNE RURAL,2007,130,51,12,59,0,59,41,25,16,37,36,73,377,1078,455,623,272,74,186,4,29,655,17,101,16,203,0,961,1832,6244
MAHARASHTRA,RAIGAD,2007,37,28,1,29,0,29,13,10,3,22,6,25,192,426,49,377,170,30,67,5,8,273,4,39,7,72,0,320,617,2391
MAHARASHTRA,RATNAGIRI,2007,19,4,5,17,0,17,9,4,5,8,3,10,152,274,21,253,97,24,39,3,35,206,2,33,31,48,0,128,453,1600
MAHARASHTRA,SANGLI,2007,74,24,0,28,0,28,18,11,7,11,2,23,182,518,134,384,148,19,132,6,30,395,11,72,3,116,0,304,535,2651
MAHARASHTRA,SATARA,2007,75,26,5,43,0,43,38,26,12,19,5,73,381,966,249,717,179,35,110,5,24,480,9,59,13,256,0,377,1157,4335
MAHARASHTRA,SINDHUDURG,2007,17,3,1,9,0,9,4,2,2,0,1,6,101,132,9,123,48,9,20,0,11,117,4,13,14,8,0,68,196,782
MAHARASHTRA,SOLAPUR COMMR.,2007,22,24,0,12,0,12,16,13,3,4,7,34,120,319,122,197,69,12,88,0,7,174,0,15,5,81,0,90,465,1564
MAHARASHTRA,SOLAPUR RURAL,2007,77,53,5,46,0,46,35,21,14,21,16,65,255,655,182,473,270,20,49,3,38,668,4,63,17,128,0,444,1288,4220
MAHARASHTRA,THANE COMMR.,2007,120,74,4,78,0,78,110,68,42,32,34,146,1136,2479,1010,1469,323,97,477,19,24,1352,20,148,20,355,0,352,1511,8911
MAHARASHTRA,THANE RURAL,2007,128,39,6,67,0,67,46,39,7,49,20,92,513,853,267,586,300,42,126,9,22,759,7,108,29,139,0,679,1234,5267
MAHARASHTRA,WARDHA,2007,49,32,3,31,0,31,26,25,1,4,3,37,248,654,66,588,88,16,48,3,72,756,0,107,35,92,0,169,1553,4026
MAHARASHTRA,WASHIM,2007,22,19,3,14,0,14,19,18,1,6,1,22,121,395,42,353,88,9,35,0,32,489,8,62,14,131,0,99,566,2155
MAHARASHTRA,YAVATMAL,2007,70,50,7,49,0,49,32,31,1,9,0,66,263,994,141,853,119,20,63,0,45,979,8,129,27,174,0,221,1624,4949
MIZORAM,AIZAWL,2007,18,11,3,35,0,35,3,0,3,0,0,3,216,464,60,404,1,8,42,11,22,38,0,38,0,2,0,21,120,1056
MIZORAM,CHAMPHAI,2007,5,2,0,12,0,12,0,0,0,0,0,0,32,65,3,62,0,1,8,2,3,10,0,3,0,0,0,2,19,164
MIZORAM,KOLASIB,2007,9,1,0,12,0,12,1,0,1,0,0,1,47,83,0,83,0,2,3,1,7,12,0,6,0,0,0,6,57,248
MIZORAM,LAWNGTLAI,2007,5,2,0,3,0,3,0,0,0,0,0,0,20,27,0,27,0,1,3,0,0,10,0,5,0,0,0,0,48,124
MIZORAM,LUNGLEI,2007,2,1,0,9,0,9,0,0,0,0,0,1,78,90,0,90,0,3,6,0,1,4,0,7,0,0,0,0,35,237
MIZORAM,MAMIT,2007,1,2,1,1,0,1,0,0,0,0,0,0,28,24,0,24,0,1,1,2,3,0,0,3,0,0,0,4,3,74
MIZORAM,SAIHA,2007,2,0,0,3,0,3,0,0,0,0,0,0,19,29,0,29,0,2,0,0,0,8,0,3,0,0,0,1,36,103
MIZORAM,SERCHHIP,2007,1,2,0,8,0,8,0,0,0,0,0,0,17,26,1,25,0,2,3,0,2,3,0,1,0,0,0,0,12,77
RAJASTHAN,AJMER,2007,53,71,1,31,0,31,89,65,24,2,1,24,270,867,344,523,55,22,617,4,13,281,19,105,3,515,0,447,3218,6708
RAJASTHAN,ALWAR,2007,89,62,4,73,0,73,109,65,44,0,7,38,178,1241,576,665,35,56,746,4,32,2022,43,141,1,391,0,466,2461,8199
RAJASTHAN,BANSWARA,2007,39,13,1,39,0,39,46,42,4,0,3,9,64,106,26,80,95,0,71,0,23,811,4,55,1,100,0,106,613,2199
RAJASTHAN,BARAN,2007,37,98,0,43,0,43,28,28,0,1,3,13,92,271,76,195,8,17,129,0,17,381,8,112,1,194,0,98,938,2489
RAJASTHAN,BARMER,2007,26,27,1,19,0,19,29,24,5,0,0,1,105,178,59,119,7,13,200,0,19,559,9,78,0,103,0,140,1150,2664
RAJASTHAN,BHARATPUR,2007,69,48,5,62,0,62,112,83,29,32,11,22,69,772,290,482,22,16,552,4,50,479,30,41,1,360,0,210,3964,6931
RAJASTHAN,BHILWARA,2007,34,46,4,48,0,48,66,47,19,1,0,47,227,596,302,294,24,9,379,1,14,113,10,80,1,329,0,245,2355,4629
RAJASTHAN,BIKANER,2007,39,85,0,32,0,32,36,33,3,0,0,8,124,320,104,216,2,8,448,1,5,610,18,76,0,307,0,192,1794,4105
RAJASTHAN,BUNDI,2007,28,55,0,28,0,28,57,47,10,1,0,14,98,216,74,142,24,12,191,0,8,608,2,87,0,204,0,109,1126,2868
RAJASTHAN,CHITTORGARH,2007,48,48,3,92,0,92,147,119,28,4,2,38,230,628,170,458,132,28,301,3,46,1758,6,155,2,530,0,241,1800,6242
RAJASTHAN,CHURU,2007,20,29,2,27,0,27,27,18,9,0,0,6,106,160,28,132,8,11,228,0,8,579,11,38,0,244,0,134,949,2587
RAJASTHAN,DAUSA,2007,34,18,1,16,0,16,67,43,24,0,0,9,108,725,329,396,28,10,267,1,27,0,12,39,0,112,0,197,2524,4195
RAJASTHAN,DHOLPUR,2007,44,68,0,20,0,20,57,41,16,5,7,12,43,403,146,257,29,16,115,3,14,1422,13,22,0,164,0,112,802,3371
RAJASTHAN,DUNGARPUR,2007,23,17,0,10,0,10,42,40,2,1,2,10,47,58,24,34,70,31,62,0,16,181,2,58,0,66,0,121,1174,1991
RAJASTHAN,G.R.P.,2007,4,5,0,0,0,0,6,3,3,1,3,2,0,483,9,474,14,5,7,1,1,7,1,12,4,0,0,9,407,972
RAJASTHAN,GANGANAGAR,2007,61,73,1,66,0,66,56,44,12,1,0,18,191,388,106,282,0,36,686,2,6,959,11,64,2,625,0,157,1769,5172
RAJASTHAN,HANUMANGARH,2007,32,137,1,39,0,39,24,19,5,0,2,6,91,199,42,157,0,10,376,0,7,265,14,53,1,179,0,109,1377,2922
RAJASTHAN,JAIPUR EAST,2007,14,31,0,25,0,25,65,45,20,4,2,102,358,2295,1413,882,121,52,462,5,5,42,7,38,0,159,0,218,2522,6527
RAJASTHAN,JAIPUR NORTH,2007,17,27,0,23,0,23,76,76,0,2,0,24,159,830,457,373,52,55,430,0,4,347,11,37,0,168,0,134,1393,3789
RAJASTHAN,JAIPUR RURAL,2007,66,25,7,39,0,39,85,66,19,1,2,24,246,1097,349,748,105,38,848,0,44,638,25,127,5,204,0,698,4605,8929
RAJASTHAN,JAIPUR SOUTH,2007,21,18,2,14,0,14,65,58,7,1,2,27,304,1293,736,557,114,161,721,4,5,393,7,26,0,157,0,200,1644,5179
RAJASTHAN,JAISALMER,2007,5,3,0,4,0,4,13,7,6,1,0,2,39,139,24,115,24,1,71,0,5,0,7,9,0,23,0,53,573,972
RAJASTHAN,JALORE,2007,21,22,0,7,0,7,30,24,6,2,0,3,79,152,34,118,18,17,110,0,29,72,9,62,0,107,0,91,1498,2329
RAJASTHAN,JHALAWAR,2007,43,105,2,54,0,54,49,35,14,1,23,20,78,390,189,201,67,5,113,2,26,458,10,113,0,222,0,139,862,2782
RAJASTHAN,JHUNJHUNU,2007,44,16,1,31,0,31,34,25,9,0,0,2,135,310,74,236,33,6,310,1,33,740,18,39,0,204,0,161,1838,3956
RAJASTHAN,JODHPUR CITY,2007,16,57,2,16,0,16,55,40,15,0,0,16,207,718,429,289,20,18,487,2,11,614,11,32,1,227,0,156,806,3472
RAJASTHAN,JODHPUR RURAL,2007,23,30,0,24,0,24,19,15,4,2,0,13,102,232,22,210,17,11,126,0,22,1048,15,49,0,70,0,194,702,2699
RAJASTHAN,KARAULI,2007,37,51,2,28,0,28,69,43,26,0,6,26,27,424,200,224,13,17,136,1,36,19,18,35,0,110,0,92,2417,3564
RAJASTHAN,KOTA CITY,2007,22,154,2,25,0,25,84,66,18,1,2,62,137,897,589,308,10,25,384,0,10,145,10,41,1,261,0,118,1270,3661
RAJASTHAN,KOTA RURAL,2007,25,37,2,30,0,30,33,30,3,2,0,23,87,209,109,100,15,8,109,0,12,250,5,73,0,173,0,98,577,1768
RAJASTHAN,NAGAUR,2007,42,46,1,38,0,38,49,37,12,1,0,20,200,372,103,269,6,13,347,4,11,127,12,119,0,252,0,221,2120,4001
RAJASTHAN,PALI,2007,30,36,5,39,0,39,71,62,9,0,0,13,220,333,88,245,26,21,315,3,12,33,5,108,0,268,0,256,2939,4733
RAJASTHAN,RAJSAMAND,2007,13,16,0,5,0,5,43,36,7,1,0,9,91,173,68,105,41,10,143,0,7,662,6,28,1,189,0,142,745,2325
RAJASTHAN,SAWAI MADHOPUR,2007,19,21,3,21,0,21,48,36,12,0,1,12,81,452,237,215,16,2,224,2,16,9,13,33,0,131,0,68,2313,3485
RAJASTHAN,SIKAR,2007,36,35,2,34,0,34,59,42,17,1,1,8,152,353,93,260,24,8,373,3,22,443,19,32,0,183,0,285,1974,4047
RAJASTHAN,SIROHI,2007,22,21,1,23,0,23,37,32,5,0,0,9,68,164,26,138,27,17,127,0,6,438,5,51,0,130,0,142,600,1888
RAJASTHAN,TONK,2007,23,36,1,19,0,19,60,50,10,0,0,9,84,271,94,177,51,15,212,2,9,910,3,20,1,212,0,193,1366,3497
RAJASTHAN,UDAIPUR,2007,84,85,7,94,0,94,135,108,27,2,1,77,267,630,219,411,273,25,496,3,44,1297,10,189,2,297,0,344,2661,7023
TAMIL NADU,CHENNAI,2007,145,247,4,46,0,46,83,59,24,8,0,74,654,2117,338,1779,115,14,433,9,11,1224,43,108,126,323,0,1125,9599,16508
TAMIL NADU,CHENNAI RLY.,2007,4,5,0,0,0,0,3,1,2,0,1,4,4,113,6,107,17,0,1,1,0,28,1,2,0,0,0,5,169,358
TAMIL NADU,COIMBATORE RURAL,2007,87,62,1,16,0,16,84,71,13,7,0,27,286,1044,327,717,190,17,169,7,17,776,11,121,8,163,0,867,10400,14360
TAMIL NADU,COIMBATORE URBAN,2007,22,15,0,10,0,10,14,8,6,1,0,8,131,682,126,556,5,7,92,1,4,162,4,12,2,50,0,294,2408,3924
TAMIL NADU,CUDDALORE,2007,61,114,0,28,0,28,57,57,0,4,0,28,117,490,141,349,152,0,32,0,41,603,3,28,113,50,0,387,4601,6909
TAMIL NADU,DHARMAPURI,2007,38,46,4,6,0,6,44,37,7,5,1,2,38,124,52,72,128,6,39,1,21,961,4,77,0,45,0,208,1690,3488
TAMIL NADU,DINDIGUL,2007,40,79,0,12,0,12,50,49,1,1,0,10,71,297,63,234,57,6,71,2,15,379,3,28,15,66,0,394,2843,4439
TAMIL NADU,ERODE,2007,54,31,0,20,0,20,66,62,4,5,0,10,133,603,133,470,64,18,90,1,30,613,5,64,7,99,0,603,4864,7380
TAMIL NADU,KANCHIPURAM,2007,57,97,0,25,0,25,18,18,0,4,0,16,157,368,91,277,80,0,32,0,23,390,13,27,18,10,0,820,5081,7236
TAMIL NADU,KANYAKUMARI,2007,27,51,1,11,0,11,22,22,0,3,0,6,116,292,32,260,0,2,100,5,18,500,7,11,45,70,0,193,2726,4206
TAMIL NADU,KARUR,2007,18,17,0,3,0,3,14,10,4,2,0,14,37,168,77,91,29,5,16,6,2,171,0,16,4,17,0,183,1920,2642
TAMIL NADU,KRISHNAGIRI,2007,72,44,0,11,0,11,38,32,6,8,7,21,40,291,126,165,163,2,57,5,17,617,3,43,6,16,0,445,2656,4562
TAMIL NADU,MADURAI RURAL,2007,55,52,0,9,0,9,36,30,6,3,7,10,77,252,16,236,133,15,116,0,14,521,11,54,30,97,0,394,2848,4734
TAMIL NADU,MADURAI URBAN,2007,27,25,0,4,0,4,23,16,7,3,0,5,68,334,80,254,7,23,163,2,3,119,10,11,31,76,0,102,1289,2325
TAMIL NADU,NAGAPATTINAM,2007,39,65,0,14,0,14,28,26,2,0,2,4,56,205,31,174,40,3,54,1,28,469,4,53,5,22,0,201,3111,4404
TAMIL NADU,NAMAKKAL,2007,26,19,0,12,0,12,31,26,5,4,0,7,46,230,110,120,55,2,33,3,11,394,3,33,9,27,0,393,2511,3849
TAMIL NADU,NILGIRIS,2007,13,8,0,6,0,6,5,3,2,2,0,2,62,104,18,86,15,8,12,1,0,182,1,13,0,8,0,43,880,1365
TAMIL NADU,PERAMBALUR,2007,32,35,1,26,0,26,22,21,1,1,0,5,53,172,52,120,47,3,20,1,17,301,3,65,14,31,0,172,1875,2896
TAMIL NADU,PUDUKOTTAI,2007,34,29,3,14,0,14,25,20,5,0,0,9,59,257,44,213,41,14,26,0,13,273,6,55,0,36,0,238,2318,3450
TAMIL NADU,RAMNATHAPURAM,2007,37,55,0,8,0,8,25,18,7,0,0,6,61,187,25,162,49,1,59,0,13,387,3,29,11,7,0,128,1961,3027
TAMIL NADU,SALEM RURAL,2007,67,54,2,25,0,25,71,60,11,8,2,21,55,202,45,157,191,0,25,0,40,1255,6,125,0,69,0,385,2605,5208
TAMIL NADU,SALEM URBAN,2007,16,30,0,10,0,10,28,21,7,0,0,5,41,186,53,133,28,4,50,4,3,237,2,14,21,42,0,113,686,1520
TAMIL NADU,SIVAGANGAI,2007,43,50,0,3,0,3,40,31,9,0,0,9,71,227,33,194,39,9,70,0,18,315,3,4,12,63,0,183,1738,2897
TAMIL NADU,THANJAVUR,2007,68,66,0,5,0,5,50,47,3,4,8,18,133,588,98,490,71,6,35,1,35,766,9,96,0,46,0,358,4141,6504
TAMIL NADU,THENI,2007,29,62,1,4,0,4,22,22,0,0,1,9,105,241,51,190,77,5,74,1,26,481,3,42,12,44,0,180,2293,3712
TAMIL NADU,THIRUNELVELI RURAL,2007,80,262,1,35,0,35,56,54,2,1,0,46,170,416,43,373,2,7,87,7,75,871,5,96,0,105,0,284,5004,7610
TAMIL NADU,THIRUNELVELI URBAN,2007,16,47,1,6,0,6,10,7,3,0,2,10,34,196,41,155,6,4,37,0,6,87,1,8,28,7,0,79,813,1398
TAMIL NADU,THIRUVALLUR,2007,23,35,0,7,0,7,14,12,2,2,0,2,41,161,35,126,37,0,21,1,18,382,3,88,10,16,0,140,2055,3056
TAMIL NADU,THIRUVANNAMALAI,2007,45,26,1,14,0,14,25,25,0,1,0,2,67,195,50,145,73,6,49,0,23,562,4,25,28,15,0,190,3312,4663
TAMIL NADU,THIRUVARUR,2007,39,44,1,9,0,9,30,30,0,5,0,13,121,175,19,156,81,4,33,2,10,534,10,23,10,25,0,361,2770,4300
TAMIL NADU,THOOTHUGUDI,2007,62,100,0,19,0,19,33,29,4,0,0,11,156,411,52,359,4,16,116,8,16,437,2,5,191,61,0,270,2745,4663
TAMIL NADU,TRICHY RLY.,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,2,0,1,0,0,10,0,1,0,0,0,6,41,92
TAMIL NADU,TRICHY RURAL,2007,49,19,0,12,0,12,23,20,3,0,0,10,57,184,62,122,16,0,20,1,8,194,4,19,0,31,0,328,2591,3566
TAMIL NADU,TRICHY URBAN,2007,21,22,0,2,0,2,17,14,3,1,0,18,68,516,125,391,4,2,80,0,1,79,2,7,6,33,0,127,2212,3218
TAMIL NADU,VELLORE,2007,66,36,2,25,0,25,55,48,7,0,0,11,165,418,129,289,4,3,52,0,13,647,8,26,0,75,0,408,5329,7343
TAMIL NADU,VILLUPURAM,2007,70,76,5,58,0,58,64,53,11,4,2,24,89,369,140,229,282,3,49,1,35,664,5,72,22,83,0,630,4312,6919
TAMIL NADU,VIRUDHUNAGAR,2007,51,53,0,8,0,8,44,38,6,1,0,18,78,371,37,334,71,46,96,2,28,376,3,39,91,48,0,248,2351,4023
UTTAR PRADESH,AGRA,2007,123,141,55,30,0,30,209,149,60,11,0,57,213,1483,1039,444,218,151,324,16,4,409,78,82,107,380,0,409,1635,6135
UTTAR PRADESH,ALIGARH,2007,166,154,33,50,0,50,147,96,51,3,16,67,105,680,326,354,164,82,197,12,20,324,70,74,37,237,0,299,814,3751
UTTAR PRADESH,ALLAHABAD,2007,143,85,43,26,0,26,100,81,19,3,1,47,217,606,278,328,106,75,209,3,6,357,63,40,48,207,0,257,1775,4417
UTTAR PRADESH,AMBEDKAR NAGAR,2007,26,20,12,15,0,15,33,24,9,1,0,19,39,126,17,109,26,18,53,1,0,169,8,10,17,139,0,47,248,1027
UTTAR PRADESH,AURAIYA,2007,37,34,7,9,0,9,34,26,8,5,0,22,29,81,36,45,47,10,30,2,8,142,34,17,10,29,0,121,361,1069
UTTAR PRADESH,AZAMGARH,2007,54,23,31,11,0,11,34,29,5,4,1,22,53,119,66,53,29,20,46,6,0,201,29,15,26,55,0,0,529,1308
UTTAR PRADESH,BADAUN,2007,88,110,58,11,0,11,53,40,13,4,0,17,26,158,28,130,15,15,41,3,14,176,31,29,18,25,0,24,915,1831
UTTAR PRADESH,BAGHPAT,2007,81,57,8,17,0,17,35,27,8,3,0,26,26,157,72,85,40,12,46,3,2,131,22,10,22,60,0,159,197,1114
UTTAR PRADESH,BAHRAICH,2007,43,30,29,34,0,34,53,44,9,7,11,26,54,130,36,94,31,38,70,1,6,151,28,20,25,37,0,87,402,1313
UTTAR PRADESH,BALLIA,2007,32,31,14,10,0,10,26,18,8,1,2,6,49,105,52,53,38,20,44,1,1,99,13,10,10,11,0,27,266,816
UTTAR PRADESH,BALRAMPUR,2007,20,13,8,10,0,10,17,17,0,4,0,2,25,58,19,39,13,9,25,3,1,41,10,12,4,38,0,7,185,505
UTTAR PRADESH,BANDA,2007,49,22,12,15,0,15,18,12,6,0,0,10,50,79,17,62,28,22,42,2,11,81,16,49,14,14,0,4,440,978
UTTAR PRADESH,BARABANKI,2007,62,44,13,25,0,25,70,63,7,13,0,24,75,161,52,109,39,81,35,0,0,205,35,28,34,106,0,141,740,1931
UTTAR PRADESH,BAREILLY,2007,138,171,37,62,0,62,126,95,31,5,0,62,104,514,193,321,97,100,232,11,0,194,54,97,99,235,0,20,2476,4834
UTTAR PRADESH,BASTI,2007,24,20,19,10,0,10,22,22,0,0,0,11,29,97,32,65,34,36,97,5,0,142,13,8,39,51,0,74,399,1130
UTTAR PRADESH,BIJNOR,2007,99,51,25,27,0,27,68,48,20,7,0,35,36,178,75,103,70,43,152,2,0,340,26,33,75,188,0,142,473,2070
UTTAR PRADESH,BULANDSHAHAR,2007,146,160,24,44,0,44,120,93,27,1,0,33,63,400,156,244,105,69,209,3,2,417,36,75,120,227,0,163,1588,4005
UTTAR PRADESH,CHANDOLI,2007,17,20,6,6,0,6,12,12,0,2,0,5,43,51,19,32,7,30,89,2,1,137,22,8,34,63,0,13,387,955
UTTAR PRADESH,CHITRAKOOT DHAM,2007,23,14,10,23,0,23,8,2,6,3,0,1,27,39,8,31,5,17,14,0,0,9,7,14,1,13,0,32,180,440
UTTAR PRADESH,DEORIA,2007,31,17,26,2,0,2,21,17,4,1,0,5,40,83,42,41,40,11,43,2,0,111,25,8,3,25,0,22,485,1001
UTTAR PRADESH,ETAH,2007,141,194,28,39,0,39,107,66,41,1,0,27,81,297,122,175,116,38,118,3,17,228,56,48,22,77,0,215,870,2723
UTTAR PRADESH,ETAWAH,2007,66,69,7,14,0,14,84,54,30,2,0,32,52,220,106,114,16,44,73,2,5,153,28,31,37,115,0,182,976,2208
UTTAR PRADESH,FAIZABAD,2007,52,29,18,23,0,23,46,32,14,4,0,12,67,218,78,140,33,34,74,2,0,171,17,23,37,54,0,155,394,1463
UTTAR PRADESH,FATEHGARH,2007,64,90,11,21,0,21,71,41,30,3,1,27,38,103,40,63,32,23,47,2,1,65,24,32,16,79,0,21,617,1388
UTTAR PRADESH,FATEHPUR,2007,66,30,22,22,0,22,45,38,7,6,0,18,44,80,28,52,13,30,74,3,1,157,33,29,21,61,0,155,509,1419
UTTAR PRADESH,FIROZABAD,2007,123,143,15,28,0,28,109,69,40,30,3,74,85,318,161,157,152,65,80,0,7,233,56,58,51,155,0,4,863,2652
UTTAR PRADESH,G.R.P.,2007,20,20,4,2,0,2,8,3,5,11,1,27,0,1279,63,1216,23,28,31,0,0,16,2,12,23,0,0,0,646,2153
UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,75,71,16,17,0,17,83,64,19,3,1,47,138,1349,825,524,83,75,230,4,0,17,14,41,51,73,0,16,873,3277
UTTAR PRADESH,GHAZIABAD,2007,150,135,46,33,0,33,158,108,50,4,2,45,117,1031,628,403,69,181,333,12,7,60,37,30,85,204,0,315,1266,4320
UTTAR PRADESH,GHAZIPUR,2007,40,39,18,10,0,10,14,10,4,7,0,23,45,106,43,63,120,23,55,11,6,151,22,11,23,68,0,2,308,1102
UTTAR PRADESH,GONDA,2007,46,46,22,13,0,13,47,33,14,7,0,23,73,156,73,83,37,26,79,0,3,7,35,18,9,10,0,32,544,1233
UTTAR PRADESH,GORAKHPUR,2007,75,58,37,19,0,19,58,51,7,0,0,15,90,348,214,134,78,58,88,6,1,255,23,22,76,83,0,255,431,2076
UTTAR PRADESH,HAMIRPUR,2007,22,7,21,8,0,8,12,7,5,0,0,1,9,13,3,10,3,12,23,0,0,25,9,16,5,5,0,49,195,435
UTTAR PRADESH,HARDOI,2007,86,54,22,33,0,33,47,38,9,1,0,17,35,163,34,129,22,49,70,0,3,262,42,45,26,57,0,171,601,1806
UTTAR PRADESH,HATHRAS,2007,56,54,18,16,0,16,71,50,21,32,1,57,51,197,74,123,88,53,89,0,0,145,17,48,26,179,0,104,577,1879
UTTAR PRADESH,J.P.NAGAR,2007,66,50,13,28,0,28,34,34,0,0,2,16,39,167,73,94,95,19,91,6,0,25,12,34,34,85,0,149,279,1244
UTTAR PRADESH,JALAUN,2007,48,17,9,8,0,8,27,19,8,5,0,13,24,82,39,43,14,21,45,1,5,3,32,42,37,43,0,81,607,1164
UTTAR PRADESH,JAUNPUR,2007,44,62,26,24,0,24,47,33,14,6,0,41,62,169,58,111,84,41,151,2,3,360,47,28,44,71,0,42,844,2198
UTTAR PRADESH,JHANSI,2007,66,30,22,10,0,10,25,13,12,0,1,23,41,178,94,84,14,21,78,1,7,44,28,38,55,20,0,24,457,1183
UTTAR PRADESH,KANNAUJ,2007,54,40,20,6,0,6,32,26,6,1,0,16,17,78,26,52,17,19,44,2,4,26,13,32,9,108,0,128,418,1084
